componr,competitorClub,competitorName,competitorDoB,competitorNation,speed,length,lengthPoints,judgeA,judgeB,judgeC,judgeD,judgeE,stylePoints,startGate,gatePoints,windSpeed,windPoints,totalPoints,fileid,series,place,date,ctype,judgeNameA,judgeNameB,judgeNameC,judgeNameD,judgeNameE,judgeNationA,judgeNationB,judgeNationC,judgeNationD,judgeNationE,country,gender
31,SC Degenfeld,RUPPRECHT Anna,29 DEC 1996,GER,87.1,85.0,60.0,16.0,16.0,16.5,18.0,17.5,50.0,21,,-0.91,6.5,116.5,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,SC 1906 Oberstdorf,ALTHAUS Katharina,23 MAY 1996,GER,86.8,84.0,58.0,17.5,17.5,17.5,17.5,17.5,52.5,21,,-0.71,5.1,115.6,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,SK Zagorje,POZUN Katja,7 APR 1993,SLO,86.3,84.0,58.0,17.0,17.5,17.5,17.5,18.0,52.5,21,,-0.71,5.1,115.6,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,Tsuchiya Home Ski Team,ITO Yuki,10 MAY 1994,JPN,86.4,82.5,55.0,17.0,17.5,18.5,18.0,17.5,53.0,21,,-1.02,7.3,115.3,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,GRUPPO SCIATORI FIAMME GIALLE,RUNGGALDIER Elena,10 JUL 1990,ITA,86.7,84.5,59.0,18.0,18.0,18.0,17.0,18.0,54.0,21,,-0.19,1.4,114.4,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,Lahti Ski Club,KYKKAENEN Julia,17 APR 1994,FIN,86.6,83.0,56.0,17.5,17.0,18.0,17.5,17.5,52.5,21,,-0.83,5.9,114.4,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,WSV Eisenerz-Steiermark,IRASCHKO-STOLZ Daniela,21 NOV 1983,AUT,87.0,84.0,58.0,17.0,17.0,17.0,17.0,18.0,51.0,21,,-0.72,5.1,114.1,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,Ski-Club Degenfeld,VOGT Carina,5 FEB 1992,GER,87.1,84.0,58.0,16.0,16.5,17.0,17.0,17.0,50.5,21,,-0.68,4.9,113.4,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,WSV Bad Ischl-NTS-Oberoesterreich,RAUDASCHL Elisabeth,7 NOV 1997,AUT,86.5,84.5,59.0,16.5,16.0,16.5,17.5,17.5,50.5,21,,-0.48,3.4,112.9,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,Xonrupt,CLAIR Julia,20 MAR 1994,FRA,86.8,82.0,54.0,17.5,17.5,18.0,17.0,17.5,52.5,21,,-0.87,6.2,112.7,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,Kolbukameratene,LUNDBY Maren,7 SEP 1994,NOR,86.8,83.0,56.0,17.5,17.5,17.5,17.0,18.0,52.5,21,,-0.51,3.6,112.1,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,SD Zabrdje,LOGAR Eva,8 MAR 1991,SLO,86.9,84.0,58.0,17.5,17.5,17.5,17.5,17.5,52.5,21,,-0.14,1.0,111.5,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
31,Douanes - Contamines Montjoie,MATTEL Coline,3 NOV 1995,FRA,87.2,83.5,57.0,18.0,17.5,18.0,17.5,17.5,53.0,21,,-0.19,1.4,111.4,2016-37471-4474-3702-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),SAT 13 FEB 2016,Normal Hill Individual,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,OUNILA Tiiu,KOKALJ Janez,FRA,AUT,ROU,ITA,SLO,SLO,Ladies
32,KURARAY,TAKANASHI Sara,8 OCT 1996,JPN,86.8,93.0,76.0,18.0,17.5,17.5,17.5,16.5,52.5,22,"",-0.36,2.6,131.1,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SV Schwarzach-Salzburg,HOELZL Chiara,18 JUL 1997,AUT,87.2,94.5,79.0,16.5,16.5,17.0,16.5,16.0,49.5,22,"",-0.28,2.0,130.5,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SD Zabrdje,VTIC Maja,27 JAN 1988,SLO,87.1,92.5,75.0,18.0,18.5,17.0,17.5,17.0,52.5,22,"",-0.23,1.6,129.1,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,WSV Eisenerz-Steiermark,IRASCHKO-STOLZ Daniela,21 NOV 1983,AUT,87.5,91.0,72.0,18.5,18.5,18.0,18.5,18.0,55.0,22,"",-0.23,1.6,128.6,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SSK Ilirija,ROGELJ Spela,8 NOV 1994,SLO,87.1,88.5,67.0,18.5,19.0,19.0,19.0,19.0,57.0,22,"",-0.23,1.6,125.6,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SC Waldzell-Oberoesterreich,SEIFRIEDSBERGER Jacqueline,20 JAN 1991,AUT,87.5,89.5,69.0,17.5,18.5,17.0,16.5,17.0,51.5,22,"",-0.14,1.0,121.5,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Moscow RGSH Stolitsa Dinamo,AVVAKUMOVA Irina,14 SEP 1991,RUS,87.1,87.5,65.0,18.0,18.5,18.5,17.5,18.0,54.5,22,"",-0.25,1.8,121.3,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SSK Ilirija,BOGATAJ Ursa,7 MAR 1995,SLO,87.3,87.5,65.0,18.0,17.5,17.0,17.0,17.0,51.5,23,-3.5,-0.87,6.2,119.2,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Kolbukameratene,LUNDBY Maren,7 SEP 1994,NOR,87.3,86.5,63.0,18.0,18.5,18.0,18.0,18.5,54.5,22,"",-0.08,0.6,118.1,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,WSC 07 Ruhla,SEYFARTH Juliane,19 FEB 1990,GER,87.2,88.0,66.0,18.0,18.5,18.5,18.0,18.5,55.0,23,-3.5,-0.05,0.4,117.9,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Ssk Alpina ziri,KRIZNAR Nika,9 MAR 2000,SLO,87.9,90.0,70.0,16.0,16.5,16.0,16.0,15.5,48.0,23,-3.5,-0.38,2.7,117.2,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,S. C. GARDENA RAIFFEISEN GHERDEINA,MALSINER Manuela,15 DEC 1997,ITA,87.2,85.5,61.0,17.0,16.5,17.0,16.0,16.5,50.0,22,"",-0.81,5.8,116.8,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SC Degenfeld,RUPPRECHT Anna,29 DEC 1996,GER,88.0,87.0,64.0,17.5,17.5,17.5,16.0,16.5,51.5,23,-3.5,-0.59,4.2,116.2,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SK Zagorje,POZUN Katja,7 APR 1993,SLO,87.4,85.0,60.0,18.0,18.0,17.5,17.5,17.5,53.0,23,-3.5,-0.87,6.2,115.7,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Xonrupt,CLAIR Julia,20 MAR 1994,FRA,87.7,86.0,62.0,18.0,18.0,18.0,18.0,18.0,54.0,23,-3.5,-0.44,3.1,115.6,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Kiwanis Ski Club,ENGLUND Nita,10 JUN 1992,USA,87.3,86.5,63.0,17.5,18.0,18.0,17.5,17.0,53.0,23,-3.5,-0.39,2.8,115.3,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,GRUPPO SCIATORI FIAMME GIALLE,RUNGGALDIER Elena,10 JUL 1990,ITA,87.5,86.5,63.0,17.5,17.5,17.5,17.5,17.5,52.5,23,-3.5,-0.35,2.5,114.5,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Hokkaido College of Medical and Spo,SETO Yuka,22 FEB 1997,JPN,87.2,86.0,62.0,17.5,17.5,18.0,17.0,17.0,52.0,23,-3.5,-0.51,3.6,114.1,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SC 1906 Oberstdorf,ALTHAUS Katharina,23 MAY 1996,GER,87.1,85.0,60.0,18.0,17.5,18.0,17.5,17.5,53.0,22,"",-0.02,0.1,113.1,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,SD Zabrdje,LOGAR Eva,8 MAR 1991,SLO,87.8,85.5,61.0,17.0,17.0,16.0,17.0,16.0,50.0,23,-3.5,-0.59,4.2,111.7,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Ski-Club Degenfeld,VOGT Carina,5 FEB 1992,GER,87.8,85.0,60.0,17.5,17.5,18.0,17.0,17.5,52.5,23,-3.5,-0.35,2.5,111.5,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,Holevaringen Il,OPSETH Silje,28 APR 1999,NOR,87.1,85.5,61.0,16.0,16.0,15.5,14.5,15.5,47.0,22,"",-0.35,2.5,110.5,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
32,WSV 08 Lauscha,HESSLER Pauline,13 SEP 1998,GER,87.7,82.5,55.0,17.5,17.5,17.5,17.0,17.0,52.0,23,-3.5,-0.96,6.9,110.4,2016-37471-4475-3703-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Ljubno (SLO),UN 14 FEB 2016,Normal Hill Individual,OUNILA Tiiu,KOKALJ Janez,MALEC Pascal,MILLONIG Franz,CORBOS Sabin,ITA,SLO,FRA,AUT,ROU,SLO,Ladies
33,KURARAY,TAKANASHI Sara,8 OCT 1996,JPN,93.0,131.0,79.8,17.0,18.5,18.0,17.5,18.0,53.5,16,7.4,-0.17,2.2,142.9,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Moscow RGSH Stolitsa Dinamo,AVVAKUMOVA Irina,14 SEP 1991,RUS,93.5,117.5,55.5,17.5,17.5,17.5,17.5,17.5,52.5,17,3.7,-1.24,16.2,127.9,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Tsuchiya Home Ski Team,ITO Yuki,10 MAY 1994,JPN,93.1,121.5,62.7,18.0,18.0,18.0,17.5,17.5,53.5,17,3.7,-0.44,5.7,125.6,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,SC 1906 Oberstdorf,ALTHAUS Katharina,23 MAY 1996,GER,94.2,119.5,59.1,17.0,18.0,17.0,17.0,17.0,51.0,17,3.7,-0.42,5.5,119.3,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Ski-Club Degenfeld,VOGT Carina,5 FEB 1992,GER,94.0,117.0,54.6,17.0,17.0,17.5,17.0,17.0,51.0,17,3.7,-0.53,6.9,116.2,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Ssk Alpina ziri,KLINEC Ema,2 JUL 1998,SLO,93.2,111.0,43.8,17.0,16.5,17.5,16.5,17.0,50.5,17,3.7,-1.27,16.6,114.6,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,SD Zabrdje,VTIC Maja,27 JAN 1988,SLO,93.9,113.5,48.3,17.0,17.0,18.0,16.5,17.0,51.0,17,3.7,-0.87,11.4,114.4,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,SV Schwarzach-Salzburg,HOELZL Chiara,18 JUL 1997,AUT,93.4,113.5,48.3,16.0,17.5,17.0,17.0,17.0,51.0,17,3.7,-0.61,8.0,111.0,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,SC Waldzell-Oberoesterreich,SEIFRIEDSBERGER Jacqueline,20 JAN 1991,AUT,93.3,113.0,47.4,17.0,17.0,17.0,16.5,16.5,50.5,17,3.7,-0.40,5.2,106.8,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Matsumoto Unv.,IWABUCHI Kaori,28 APR 1993,JPN,94.2,112.0,45.6,17.0,17.0,17.0,17.0,17.0,51.0,20,-7.4,-1.14,14.9,104.1,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,WSV Eisenerz-Steiermark,IRASCHKO-STOLZ Daniela,21 NOV 1983,AUT,93.1,111.0,43.8,17.0,17.0,17.0,16.5,17.0,51.0,17,3.7,-0.36,4.7,103.2,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Hokkaido College of Medical and Spo,SETO Yuka,22 FEB 1997,JPN,94.2,103.5,30.3,16.5,16.5,16.5,16.5,16.0,49.5,17,3.7,-0.77,10.1,93.6,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Altius Nordic ski club,HENRICH Taylor,1 NOV 1995,CAN,94.3,104.0,31.2,16.5,16.5,16.5,16.5,16.0,49.5,20,-7.4,-1.54,20.1,93.4,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Womens Ski Jumping USA,HENDRICKSON Sarah,1 AUG 1994,USA,92.5,107.0,36.6,16.5,17.0,16.5,16.0,16.5,49.5,17,3.7,-0.19,2.5,92.3,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Kolbukameratene,LUNDBY Maren,7 SEP 1994,NOR,93.6,100.0,24.0,16.5,16.5,17.0,16.0,16.0,49.0,17,3.7,-1.15,15.0,91.7,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Ski school SDUSSHOR Start SCT Berez,BARANNIKOVA Anastasiya,27 NOV 1987,RUS,91.8,105.5,33.9,15.0,16.0,16.5,16.0,16.5,48.5,16,7.4,-0.05,0.7,90.5,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
33,Courchevel,LEMARE Lea,21 JUN 1996,FRA,94.4,101.0,25.8,16.0,16.5,16.5,16.5,16.5,49.5,20,-7.4,-1.46,19.1,87.0,2017-39318-4679-3834-RL1.pdf,FIS SKI JUMPING WORLD CUP LADIES PRESENTED BY VIESSMANN,Oberstdorf (GER),SAT 7 JAN 2017,Large Hill Individual,PIGUET David,LOENG Geir Steinar,STANO Peter,PFORDTE  Mike,KERN Milos,SUI,NOR,SVK,GER,SLO,GER,Ladies
